Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME90086;$FROMCOUNTRY$ Supports the Empire;;;;;;;;;;;;;
EVTDESC90086;We have received word through the $FROMCOUNTRY_ADJ$ embassy pledging their support for the Ottoman Empire in our conflict with the Egyptians. This is heartening news.;;;;;;;;;;;;;
EVTNAME90087;The Fall of Egypt;;;;;;;;;;;;;
EVTDESC90087;Our forces are on the run. It seems the hated Ottomans and their allies have won the day, and we have little choice but to submit to their demands. We can try to hold out and turn the tide, but it is far more likely that Egypt will simply be carved up into pieces by the imperialists if we do.;;;;;;;;;;;;;
EVTNAME90088;The Egyptian Surrender;;;;;;;;;;;;;
EVTDESC90088;The Egyptians have raised the white flag, offering to abide by the Convention of London and return both Crete and the majority of the Levant to our control. Our advisors say that wresting control of the entire country is almost impossible, and that we should take the offer while we can and let the Egyptians go.;;;;;;;;;;;;;
EVTNAME90089;End of the Oriental Crisis;;;;;;;;;;;;;
EVTDESC90089;The Egyptians have surrendered to $FROMCOUNTRY$ and agreed to abide by the terms of the London Convention. Stability has been restored to the Orient... for now. All that remains is for us to decide whether to end hostilities with the Egyptians and return any $FROMCOUNTRY_ADJ$ lands that we hold.;;;;;;;;;;;;;
EVTNAME90090;The Oriental Crisis;;;;;;;;;;;;;
EVTDESC90090;$COUNTRY_ADJ$ diplomats have been watching the crisis develop in the Orient for some time, and now that the Ottomans and Egyptians are at war it has become clear that the Empire's hold over its dominion is crumbling. Egyptian diplomats have contacted ours through channels, and suggested that support in its war would be appreciated and rewarded. The Ottomans, they rightfully point out, are after all no friends of $COUNTRY$. Such an act could earn us the enmity of the Empire and its allies, however, and thus feel we must remain neutral in the conflict despite the possible benefit to $COUNTRY_ADJ$ interests.;;;;;;;;;;;;;
EVTNAME90091;$FROMCOUNTRY$ Supports the Egyptians;;;;;;;;;;;;;
EVTDESC90091;We have received word that the $FROMCOUNTRY_ADJ$ have pledged their support for the Egyptians in their conflict with the Ottoman Empire. If something isn't done it could develop into an alliance between Egypt and $FROMCOUNTRY$ that could lead to their intervention in the war.;;;;;;;;;;;;;
EVTNAME90092;$FROMCOUNTRY$ Supports the Egyptians;;;;;;;;;;;;;
EVTDESC90092;We have received word that the $FROMCOUNTRY_ADJ$ have pledged their support for the Egyptians in their conflict with the Ottoman Empire. If we do not object now, that support could lead to their intervention in the war. That objection, however, could also be seen as aggression on our part and harm our relations with $FROMCOUNTRY$.;;;;;;;;;;;;;
EVTNAME90093;$FROMCOUNTRY$ Demands Withdrawal;;;;;;;;;;;;;
EVTDESC90093;The $FROMCOUNTRY_ADJ$ have sent a demand through diplomatic channels that we back down from our support of the Egyptians. Doing so will harm the influence we have gained in Egypt, but if we do nothing we risk retaliation from the $FROMCOUNTRY_ADJ$.;;;;;;;;;;;;;
EVTDESC90094;Egypt has fallen, settling matters with the Turks through a peace treaty which has seen the Levant taken from them and $COUNTRY_ADJ$ influence in Egypt vastly reduced. We can let the matter lie, or fight for both our stake in Egypt and our honor.;;;;;;;;;;;;;
EVTNAME95095;Norwegian Independence;;;;;;;;;;;;;
EVTDESC95095;The Norwegian government has formally requested to be granted full independence from $COUNTRY_ADJ$ rule.;;;;;;;;;;;;;
EVTNAME90110;The Manifesto de Montecristi;;;;;;;;;;;;;
EVTDESC90110;Jose Martí, a Cuban intellectual and radical who has spent a great deal of time organizing émigrés in the United States, has returned to the colony and declared the Manifesto de Monticristi, an exposition of the purposes and principles of the coming Cuban revolution. It seems the uprising has been in the planning for some time, and if the $COUNTRY_ADJ$ government intends to remain in control of Cuba it could have a battle ahead of it.;;;;;;;;;;;;;
EVTNAME90115;The Maine Incident;;;;;;;;;;;;;
EVTDESC90115;To hell with Spain! Remember the Maine!\n\nA riot by Cuban Spanish loyalists recently broke out in Havana, leading to the destruction of the printing presses of four local newspapers which criticized the Spanish Army. The battleship USS Maine was sent to Havana in response to fears expressed by the American consulate that Americans in Cuba might be endangered. Not long after arriving, the Maine was rocked by an explosion, killing 268 of the crew and sinking the ship in the harbour. American newspapers have leapt on the event, painting pictures of Spanish atrocities which have whipped up the public into a rage. People are calling for war against Spain and intervention in Cuba.;;;;;;;;;;;;;
EVTNAME90120;The Propaganda Movement;;;;;;;;;;;;;
EVTDESC90120;Three Filipino priests have been executed in the Manila, charged with subversion. While the executions are said to have been just, they are now considered martyrs by the Filipino people and have inspired the creation of a literary and organization known as 'the Propaganda Movement'. The organization consists of Filipino émigrés in Spain, primarily liberals and students, who are attempting to increase awareness of the needs of the Philippines and foster better relations between Spain and its colony.;;;;;;;;;;;;;
EVTNAME90125;The Katipunan;;;;;;;;;;;;;
EVTDESC90125;We have received reports from colonial officers in Manila regarding rumors of a secret organization called the 'Katipunan'. Formed by anti-$COUNTRY_ADJ$ Filipinos, they reportedly seek complete independence for the Philippines. It's possible that limited home rule might mollify some of these revolutionaries, but nothing short of freedom will satisfy them for long. Tracking them down among sympathetic locals may prove difficult.;;;;;;;;;;;;;
EVTDESC90130;With the recent unrest in Cuba, the prospect of the Spanish government possibly selling the island to the United States has arisen. Should we attempt to pursue negotiations?;;;;;;;;;;;;;
EVTNAME90132;The Spanish Have Refused;;;;;;;;;;;;;
EVTDESC90132;After some negotiation, conducted in secret, the Spanish have finally refused to sell Cuba. More than one member of the government has been angered by this, seeing the island as naturally falling into the American sphere of influence.;;;;;;;;;;;;;
EVTNAME90133;Cuba is Ours;;;;;;;;;;;;;
EVTDESC90133;With no small amount of fanfare, Spain has agreed to the sale of Cuba to the United States.;;;;;;;;;;;;;
EVTNAME90135;The Grito de Lares;;;;;;;;;;;;;
EVTDESC90135;With conditions in our Puerto Rican colony so poor, the notion of independence has begun to spread among the local Caribenos. Reports from the colonial governor state a revolt has begun in the town of Lares, one that may be difficult to put down.;;;;;;;;;;;;;
EVTNAME90140;The Intentona de Yauco;;;;;;;;;;;;;
EVTDESC90140;We have received reports of an independence movement having been formed in Puerto Rico, with an uprising having been organized in the town of Yauco. While the movement doesn't yet have a great deal of support among local conservatives, many of whom are hoping there is still a chance to achieve independence from $COUNTRY$ through peaceful means, it's possible that their efforts could spread if we don't put a stop to it.;;;;;;;;;;;;;
EVTNAME90904;The $FROMCOUNTRY_ADJ$ Rebellion;;;;;;;;;;;;;
EVTDESC90904;Perhaps $FROMCOUNTRY$ has grown beyond our ability to control them? They have been far more welcoming of western ways, to the point that now they consider themselves 'civilized' and on par with the barbarians outside of $COUNTRY$... Indeed, they even consider themselves above us, and have thrown off $COUNTRY_ADJ$ rule as if it were a bad shadow. They seek to chart an independent course, but should we let them? Should we allow them to pretend they are not part of China, and reject the heritage of thousand thousand years?;;;;;;;;;;;;;
EVTNAME95026;Liberian Independence;;;;;;;;;;;;;
EVTDESC95026;The Liberian colony was founded as a homeland for freed American slaves by the American Colonization Society. Now that Liberia is considered a financial drain on its resources, the ACS is urging Liberia to proclaim idependence and find its own destiny.;;;;;;;;;;;;;
EVTDESC95027;The Liberian colony was founded as a homeland for freed American slaves by the American Colonization Society. Now that Liberia is considered a financial drain on its resources, the ACS has convinced Liberia to request its independence from the $COUNTRY_ADJ$ government.;;;;;;;;;;;;;
EVTNAME95076;The January Uprising;;;;;;;;;;;;;
EVTDESC95076;A spontaneous protest by young Poles against conscription into the Russian Army has quickly erupted into a widespread insurrection, supported by high-ranking Polish and Lithuanian officers and politicians. The eyes of all of Europe are upon us, and if we deal with the insurgents too harshly it may hurt our relations with European powers. If we do not, however, the uprising may spread even further.;;;;;;;;;;;;;
EVTNAME95200;Turkmen Nationalism;;;;;;;;;;;;;
EVTDESC95200;A wave of nascent nationalism has begun stirring among the Turkmen peoples under $COUNTRY_ADJ$ rulership. While the notion of a Turkmenian state is still a new concept, the possibility exists for it to spread and even lead to full rebellion in time. We must watch this carefully.;;;;;;;;;;;;;
EVTNAME95201;Kazakh Nationalism;;;;;;;;;;;;;
EVTDESC95201;A wave of nascent nationalism has begun stirring among the Kazakh peoples under $COUNTRY_ADJ$ rulership. While the notion of a Kazakh state is still a new concept, the possibility exists for it to spread and even lead to full rebellion in time. We must watch this carefully.;;;;;;;;;;;;;
EVTNAME95205;Uzbek Nationalism;;;;;;;;;;;;;
EVTDESC95205;A wave of nascent nationalism has begun stirring among the Uzbek peoples under $COUNTRY_ADJ$ rulership. While the notion of a single Uzbek state is still a new concept, the possibility exists for it to spread and even lead to full rebellion in time. We must watch this carefully.;;;;;;;;;;;;;
EVTNAME95206;Reclaiming Uzbek Lands;;;;;;;;;;;;;
EVTDESC95206;The $COUNTRY_ADJ$ people are clamoring for all Uzebeks to be united under our flag.;;;;;;;;;;;;;
EVTNAME95210;Tajik Nationalism;;;;;;;;;;;;;
EVTDESC95210;A wave of nascent nationalism has begun stirring among the Tajik peoples under $COUNTRY_ADJ$ rulership. While the notion of a Tajik state is still a new concept, the possibility exists for it to spread and even lead to full rebellion in time. We must watch this carefully.;;;;;;;;;;;;;
EVTNAME95215;Kyrgyz Nationalism;;;;;;;;;;;;;
EVTDESC95215;A wave of nascent nationalism has begun stirring among the Kyrgyz peoples under $COUNTRY_ADJ$ rulership. While the notion of a modern Kyrgyz state is still a new concept, the possibility exists for it to spread and even lead to full rebellion in time. We must watch this carefully.;;;;;;;;;;;;;
EVTNAME95216;Reclaiming Kyrgyz Lands;;;;;;;;;;;;;
EVTDESC95216;The $COUNTRY_ADJ$ people are clamoring for all Kyrgyz to be united under our flag.;;;;;;;;;;;;;
EVTNAME95250;The White Rajah;;;;;;;;;;;;;
EVTDESC95250;Brunei's control over the southern regions has only ever been nominal, and the region has been self-governed under the Sultan of Sarawak. During a recent crisis, an Englishman by the name of James Brooke provided the Sultan invaluable assistance in restoring order, and has been bestowed with the title of governor. This 'White Rajah' is now effectively the ruler, and is seeking alliance with Brunei. We must either recognize the independence of an area we only barely controlled, or seek to assert our authority and perhaps anger the English in the process.;;;;;;;;;;;;;
EVTNAME95251;The Dutch East Indies;;;;;;;;;;;;;
EVTDESC95251;The Dutch East India Company has been slowly spreading its influence within the East Indies, and is urging our government to establish protectorates over the remaining sultanates on the islands. Indeed, they have been stirring up trouble in the region. Many within our government feel that if the Netherlands is to remain a power to be reckoned with, it must expand its colonial holdings.;;;;;;;;;;;;;
EVTNAME95255;$FROMCOUNTRY_ADJ$ Unification;;;;;;;;;;;;;
EVTDESC95255;The call has been sent out for the peoples of the East Indies to unify under a common banner, for protection against foreign imperialism and to usher in a new world power to make the Europeans tremble. The people are cheering in the streets of $CAPITAL$ at the welcome news. Will $COUNTRY$ do its part?;;;;;;;;;;;;;
EVTNAME95260;The Disunited States;;;;;;;;;;;;;
EVTDESC95260;With the end of the democratic government of the United States, there is a growing feeling among many Americans that the principles upon which the country were founded no longer apply. Talk of secession is frequent, if quiet," and as unrest begins to grow it's become increasingly more possible that liberal-minded states will attempt to pull out of the Union. If they do, we must be ready.;;;;;;;;;;;;x",,,,,,,,,,,,,,,,,,,;
EVTNAME95261;The Sons of Liberty;;;;;;;;;;;;;
EVTDESC95261;A group calling themselves the Sons of Liberty has secretly formed in $PROVINCENAME$, advocating either the overthrow of the totalitarian American regime or the secession of $STATENAME$ from the Union. American law-enforcement is doing its best to hunt down these traitors.;;;;;;;;;;;;;
EVTNAME95262;The Union Reborn!;;;;;;;;;;;;;
EVTDESC95262;With the totalitarian regime ended, Americans have taken to the streets to celebrate their regained liberties. Flags of the Sons of Liberty are in evidence everywhere. Let us hope this new era holds, and that the Union has not already been sundered beyond repair.;;;;;;;;;;;;;
EVTNAME95265;The Philadelphia Convention;;;;;;;;;;;;;
EVTDESC95265;'On this day in the year of our lord, $YEAR$, do we declare the Union to be defunct, a relic of the past now only a shadow of its former greatness. We delegates hereby declare ourselves the inheritors of that once-great legacy, and forever more shall we be known as the Free States of America.'/n/nWith those words,delegates from several states in the north have gathered in Philadelphia and declared their secession from the Union. Whether we can move fast enough to ensure those states never act upon the declaration, or whether others will heed the call of these so-called 'Free Staters' remains to be seen.;;;;;;;;;;;;;
EVTNAME95266;The Congress of $STATENAME$;;;;;;;;;;;;;
EVTDESC95266;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Free States of America.;;;;;;;;;;;;;
EVTNAME95267;The New Confederacy;;;;;;;;;;;;;
EVTDESC95267;'Whereas once the dream of our rightful independence was crushed, we stand here in the city of Richmond to declare that it has been reborn. No longer can the South remain under the heel of the North and call it freedom-- the Confederacy must rise again!'/n/nWith those words, a large group of delegates gathered in Richmond have declared the Confederate States of America reborn. At least one state has agreed to secede, and its possible that others will join them… now or very soon. If we are to stop this new rebellion, we will need to act quickly.;;;;;;;;;;;;;
EVTDESC95268;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Confederate States of America.;;;;;;;;;;;;;
EVTNAME95269;The Secession of Oregon;;;;;;;;;;;;;
EVTDESC95269;'Whereas once our land was the frontier of America, now it is the frontier of freedom. The Oregon Country is a land where men achieve their destiny through honest toil and while believing in the equality of men. Since the Union no longer believes in the same, we hereby declare it dead.'/n/nWith these words, a group of delegates gathering in the city of Portland have declared the secession of Oregon from the Union. While other parts of the region may join them, it's unknown whether everyone there feels the same. Clearly this rebellion must be stopped before it gains further traction.;;;;;;;;;;;;;
EVTDESC95270;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Oregon Country.;;;;;;;;;;;;;
EVTNAME95271;The Colorado Convention;;;;;;;;;;;;;
EVTDESC95271;'We are the true heartland of America. We know things that Washington has forgotten: the value of honesty, the need for virtue, and the true meaning of freedom. What they have put aside, we shall pick up and keep close to our hearts-- for now, a new nation is born. A republic that will stand the test of time as the nation we step away from has not.'/n/nWith these words, a group of delegates gathered in the city of Denver has declared the creation of the Colorado Republic. Whether more states will join their rebellion still remains to be seen.;;;;;;;;;;;;;
EVTDESC95272;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Colorado Republic.;;;;;;;;;;;;;
EVTNAME95273;The Chicago Convention;;;;;;;;;;;;;
EVTDESC95273;'What the fools in Washington have forgotten is that we are not their subjects. We are their allies. If they abuse us, we do not lie back and ask for forgiveness. We leave. That is what we do here today: we are forging a new alliance of equals, brothers with a common heritage who will never forget the evils that lie in tyranny and corruption.'/n/nWith these words, a group of delegates gathering in the city of Chicago have declared the formation of a 'New American Alliance'. The state of Illinois has seceded from the Union to create it, and it's entirely possible that others will join them if we do not act quickly.;;;;;;;;;;;;;
EVTDESC95274;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the New American Alliance.;;;;;;;;;;;;;
EVTNAME95275;The Dakota Republic;;;;;;;;;;;;;
EVTDESC95275;'Ours is a nation born of resolution. The Washington government thought it could stretch its hand across the breadth of North America, that all they touched would bow down and be forever grateful for their overlordship. We say it is not so, and stand here today to proclaim that there is a better way.'/n/nWith these words, a group of delegates gathered in Rapid City have declared the formation of the 'Dakota Republic'. South Dakota has seceded from the Union, and it's possible that others may soon join them. Do they not realize how short-lived their rebellion will surely be?;;;;;;;;;;;;;
EVTDESC95276;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Dakota Republic.;;;;;;;;;;;;;
EVTNAME95277;The Pueblo Republic;;;;;;;;;;;;;
EVTDESC95277;'We have been the subjects of despots in Mexico as well as cruel tyrants in Washington, and we stand here before you today to declare that we will stand for neither. Ours is a unique heritage, and we will move forward with the intention of celebrating it in the spirit of freedom and goodwill for all mankind.'/n/nWith these words, a group of delegates gathered in Phoenix have declared the formation of a 'Pueblo Republic'. Arizona and New Mexico have both seceded from the union to form it, daring us to stop their rebellion-- if we can.;;;;;;;;;;;;;
EVTNAME95278;The Mormon Convention;;;;;;;;;;;;;
EVTDESC95278;'Our path lies in a different direction -- with our hearts, our faith, and our integrity. May God watch over us and keep us safe in this perilous world.'/n/nWith these words, the leader of the Mormons has declared the formation of the independent nation of Deseret, encompassing both Utah and Nevada. They stand ready to resist any attempt by us to retake them through force.;;;;;;;;;;;;;
EVTNAME95279;The Convention of San Francisco;;;;;;;;;;;;;
EVTDESC95279;'Our joining of the Union was with the understanding that it meant something-- we were joining a cause for true freedom in a world full of totalitarianism, a cause far greater than any we could hope to achieve on our own. We were mistaken, and now we must march forward on our own terms. May God help us all.'/n/nWith these words, the governor of California met with a large number of delegates in San Francisco and declared their state seceded from the Union-- to the widespread support of many Californians.;;;;;;;;;;;;;
EVTNAME95280;The Texas Secession;;;;;;;;;;;;;
EVTDESC95280;'We are the Lone Star State. We fought against the Mexicans and succeeded, and now we shall fight against the Yankees if they come. Let them come. Texas bows before no-one.'/n/nWith these words, the governor of Texas stood before a group of gathered delegates and declared their state seceded from the Union. Already an army of supporters is gathering in Austin, ready to fight against any reprisal from Washington.;;;;;;;;;;;;;
EVTNAME95281;The Convention of Boston;;;;;;;;;;;;;
EVTDESC95281;'We stand here in Boston, the birthplace of this nation and the home of the Liberty Bell. Let the bell ring, let it announce to the world that our beloved homeland has fallen from grace. It is up to the Sons of Liberty to rise in its place, to fight for truth and freedom wherever its meaning has been lost. We will brook no tyrants in America.'/n/nWith these words, a group of delegates from throughout New England have declared their states seceded from the Union.;;;;;;;;;;;;;
EVTNAME95282;The Alaskan Convention;;;;;;;;;;;;;
EVTDESC95282;'We are the true North, the furthest frontier of the United States. We are a sturdy people who will stand on our own when called to-- and that call goes out to you now. Alaska never sought its independence, but it will stand for what's right. God help us all.'/n/nWith these words, the governor of Alaska spoke to delegates gathered at Stika and announced that the state-- cut off from support by the rest of the nation-- was forced to stand on its own. Whether the state intends to one day rejoin the Union if that situation changes is currently unknown.;;;;;;;;;;;;;
EVTNAME95283;The Honolulu Convention;;;;;;;;;;;;;
EVTDESC95283;'Once we were a nation of our own, but we joined with the United States and have earned our place in the Union. We are a hard-working people who will do whatever must be done-- and now we must act. Hawaii never sought its independence, but it will stand for what's right. God help us all.'/n/nWith these words, the governor of Hawaii spoke to delegates gathered at Honolulu and announced that the state-- cut off from support by the rest of the nation-- was forced to stand on its own. Whether the state intends to one day rejoin the Union if that situation changes is currently unknown.;;;;;;;;;;;;;
EVTNAME95315;Join the Canadian Confederation?;;;;;;;;;;;;;
EVTDESC95315;With things in $COUNTRY$ so difficult, some citizens have brought up the possibility of joining the Confederation of Canada. It is a land of freedom, and together we will be more powerful than we are separately. Shall we approach their government?;;;;;;;;;;;;;
EVTNAME95316;$FROMCOUNTRY$ Asks to Join Canada;;;;;;;;;;;;;
EVTDESC95316;A delegate from $FROMCOUNTRY$ has quietly approached the Canadian government, asking for the former American state to be admitted to Confederation. While this may seem like a good idea, the Americans may see us as opportunists for accepting.;;;;;;;;;;;;;
EVTNAME95500;The $CAPITAL$ Conference of $YEAR$;;;;;;;;;;;;;
EVTDESC95500;The colonial powers of the world have gathered in $CAPITAL$ to discuss the regulation of colonization and trade in Africa. The outcome has become known as the 'General Act of the $CAPITAL$ Conference', formalizing the scramble for the African continent. After this point, any civilized country will largely be seen as justified in aggression towards uncivilized African nations.;;;;;;;;;;;;;
EVTNAME95501;The Scramble for Africa;;;;;;;;;;;;;
EVTDESC95501;A conference has been held in $FROMCOUNTRY$, attended by all colonial powers, to discuss the regulation of colonization and trade in Africa. A general agreement has been reached, formalizing the scramble for the African continent. After this point, any civilized country will largely be seen as justified in aggression towards uncivilized African nations.;;;;;;;;;;;;;
EVTNAME95502;The Age of Colonialism;;;;;;;;;;;;;
EVTDESC95502;Word has reached $COUNTRY$ of a great meeting of colonial powers in Europe, wherein it was decided that African nations would be divided up amongst them-- as if our people were little more than children's toys discarded and left waiting to be picked up. This has caused a great deal of concern among those of our people with the knowledge to understand what this means. For others it has brought little more than resentment, as well as vows to fight for our independence when the day comes.;;;;;;;;;;;;;
EVTNAME95503;$COUNTRY$ in the Modern Age;;;;;;;;;;;;;
EVTDESC95503;'We have seen the outsiders. They come, with guns and riches we have never seen before. What they also bring is death, and we must always be wary what lies behind their smiles.'\n\n$COUNTRY$ stands on good terms with much of the western world, but our leaders are all too aware how quickly that could change. The Europeans believe we are not civilized, and the tone of our contact with them is slowly changing from friendly interest in trade to a strange paternalism coupled with cultural superiority. For now, $COUNTRY$ survives... but we must watch for the moment when the civilized nations decide our enslavement is the only way we can be 'saved'.;;;;;;;;;;;;;
EVTNAME95504;The $COUNTRY_ADJ$ Jihad;;;;;;;;;;;;;
EVTDESC95504;$COUNTRY_ADJ$ muslims are calling for the Jihad to continue: all Islamic states of the Sahel, united under one flag!;;;;;;;;;;;;;
EVTNAME95505;Imperialism Comes to $COUNTRY$;;;;;;;;;;;;;
EVTDESC95505;European presence in $COUNTRY$ is felt everywhere. Their traders come to $CAPITAL$ and dictate to our own merchants how trade will commence. They take what they want and pay what they wish. They tell our government what laws we may pass, and even when they do not we must always consider how they will react to what we do. If $COUNTRY$ does not act now, they will turn our nation into a colony under our very noses-- but perhaps that has already happened, and we must resign ourselves to their protection.;;;;;;;;;;;;;
EVTNAME95506;The $FROMCOUNTRY_ADJ$ Protectorate;;;;;;;;;;;;;
EVTDESC95506;Our presence in $FROMCOUNTRY$ has reached the point where $COUNTRY_ADJ$ influence is felt in every level of their society. They are a protectorate in all but name, and the time has come for us to determine whether that status should be made official. Shall we agree to make $FROMCOUNTRY$ a protectorate and $COUNTRY_ADJ$ colony, or support their independence as a friendly ally?;;;;;;;;;;;;;
EVTNAME95507;Nationals Expelled from $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC95507;A disturbing report has reached us of $COUNTRY_ADJ$ nationals being expelled from $FROMCOUNTRY$. Indeed, the $FROMCOUNTRY_ADJ$ government has systematically eliminated our influence-- meaning we are in a position where we must either accept the humiliation of being thrown out of an uncivilized country or step in and assert our authority. There are some who say this is a golden opportunity to establish a $FROMCOUNTRY_ADJ$ protectorate, while others say $FROMCOUNTRY$ is simply not worth the trouble.;;;;;;;;;;;;;
EVTNAME95508;The Sale of Assab;;;;;;;;;;;;;
EVTDESC95508;A $COUNTRY_ADJ$ shipping company has come into the ownership of the Red Sea port of Assab, sold to them by a local Afar sultan. The port would make for an excellent coaling station, and perhaps even provide a base for $COUNTRY$ to expand our influence in the area. Pushing for more direct control, however, could cause tensions with Assab's owner -- who might feel they have greater right to the port than the sultan.;;;;;;;;;;;;;
EVTDESC95509;The Red Sea port of Assab has been sold to $FROMCOUNTRY$ by the local Afar sultan. They have begun to use the port as a coaling station, and fears within the $COUNTRY_ADJ$ government are that they will use this base to expand their influence within $COUNTRY$.;;;;;;;;;;;;;
EVTNAME95510;Rebellion in Eritrea;;;;;;;;;;;;;
EVTDESC95510;With the Sudan in chaos, the Ethiopians have taken advantage of the situation to regain control over the Eritrean coastlands. Though we may yet regain control over the Sudan, we should consider whether the Eritreans must be punished for this trespass.;;;;;;;;;;;;;
EVTDESC95639;The Paris Foreign Missions Society has been actively spreading Catholicism in $COUNTRY$ for many years now, or perhaps we should say they are attempting to, as they have encountered considerable resistance among the $COUNTRY_ADJ$ people. Recently, in the southern region of Cochinchina, one of the local aristocrats took offense to the intrusion of several missionaries and executed them-- without our leave. Word of the deed has reached the attention of the French government, meaning their eye will almost certainly turn to us.;;;;;;;;;;;;;
EVTNAME95610;The Great Game;;;;;;;;;;;;;
EVTDESC95610;Advisors to the $COUNTRY_ADJ$ government are warning that the Russians will continue their southward expansion. If we do not press north from India, we will soon find the Russians on our doorstep... And, at that point, it will be a quick step for them to invade the British Raj directly. Steps must be taken to set up puppet governments between us and them.;;;;;;;;;;;;;
EVTDESC95611;Advisors to the $COUNTRY_ADJ$ government are warning that the British will continue their northward expansion. If we do not press south, Russia will soon have its southern borders exposed to European invasion. It does us no good to allow the British complete hegemony over Central Asia. Something must be done!;;;;;;;;;;;;;
EVTNAME95612;The Great Game Comes To $COUNTRY$;;;;;;;;;;;;;
EVTDESC95612;The Great Game between the British Empire and Russia has one pushing ever northward and the other pushing ever southward, with $COUNTRY$ caught in-between. Recently, $COUNTRY_ADJ$ soldiers got into a skirmish with one of our neighbours... and the resulting incident has brought the infernal gaze of one of these powers upon us, perhaps meaning war.;;;;;;;;;;;;;
EVTNAME95613;$FROMCOUNTRY_ADJ$ Border Incident;;;;;;;;;;;;;
EVTDESC95613;Thanks to the Great Game and its maneuvering, tensions with $FROMCOUNTRY$ have been rising. Recently, an incident occurred near their border where several $COUNTRY_ADJ$ soldiers were attacked by $FROMCOUNTRY_ADJ$ soldiers. There were several deaths, and while the $FROMCOUNTRY_ADJ$ government is apologetic there are those within $COUNTRY$ who are calling for us to move in and assume control of their government.;;;;;;;;;;;;;
EVTNAME95614;Peace With $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC95614;It seems that $FROMCOUNTRY$ is content to accept the incident was not our intent and turn its attentions elsewhere. For the moment, $COUNTRY$ is safe.;;;;;;;;;;;;;
EVTNAME95616;The $FROMCOUNTRY_ADJ$ Doctrine;;;;;;;;;;;;;
EVTDESC95616;Unrest within $FROMCOUNTRY$ against $COUNTRY_ADJ$ rule has reached a boiling point, and it appears the only solution is to step in and rule them directly. Should we fail to do so, we may find $FROMCOUNTRY$ soon taken from our control and turned into a target for a foreign power's expansion.;;;;;;;;;;;;;
EVTNAME95640;Persecution of French Missionaries;;;;;;;;;;;;;
EVTDESC95640;The Paris Foreign Missions Society has been actively spreading Catholicism in Asia for many years now, but they have encountered considerable persecution at the hands of Asian authorities. In $FROMCOUNTRY$, the execution of several missionaries in the Cochinchina region has prompted the society to ask the French government for diplomatic intervention. So far, discussion has gone nowhere and the idea has now arisen that forming a protectorate in the area may be our only solution.;;;;;;;;;;;;;
EVTNAME95641;The $FROMCOUNTRY_ADJ$ Demand;;;;;;;;;;;;;
EVTDESC95641;First they send their 'missionaries' into our country, flouting our laws and offending our people with their spouted nonsense. They turn our own citizens away from the righteous path, and expect us to do nothing? $FROMCOUNTRY_ADJ$ have seized upon this excuse to demand all of Cochinchina in recompense.;;;;;;;;;;;;;
EVTNAME95645;The Suzerainty of Cambodia;;;;;;;;;;;;;
EVTDESC95645;We have an issue before us. The Vietnamese rule over our kingdom, and it seems certain that, very soon, either they or the Thai will demand we submit in full and are swallowed whole. The French stand on our borders, eyeing Indochina with their own ambitions. Perhaps they will make kinder rulers? Rebellion seems almost certain to end with Cambodia being torn to pieces by both.;;;;;;;;;;;;;
EVTNAME95646;The King of Cambodia;;;;;;;;;;;;;
EVTDESC95646;King Norodom of Cambodia has sent our government a request: he asks that the French intervene in his nation, demanding it be released from Vietnamese control and made our protectorate. This would suit our goals in Indochina, though it risks war.;;;;;;;;;;;;;
EVTDESC95647;Cambodia has been under Vietnamese control since our war with Siam. Now it seems the Cambodia king has approached the French and asked for protection, and the French have agreed to offer it. They are demanding control over Cambodia, on threat of war.;;;;;;;;;;;;;
EVTNAME95650;French Indochina;;;;;;;;;;;;;
EVTDESC95650;Many in our government believe we should press our influence in Indochina, expanding our colony there to include some of our less civilized neighbours. Perhaps the time is right for war?;;;;;;;;;;;;;
EVTDESC95652;French diplomats have arrived in $CAPITAL$ with a set of demands: namely that we should surrender control of all eastern territories not 'rightfully ours'. This includes all land claimed by Laotian, Khmer and Vietnamese minorities. It is an outrageous demand, of course. How dare the French claim to be 'protectors' of these people! Yet… do we dare risk war with the Europeans?;;;;;;;;;;;;;
EVTNAME95655;The Unequal Treaty;;;;;;;;;;;;;
EVTDESC95655;We are in a difficult situation. $COUNTRY_ADJ$ forces cannot hold out against the French onslaught, and they plague us at every opportunity. Perhaps we must face the realities of the situation, and sit with the French at the negotiation table to give them what they want. If we fail to do so, $COUNTRY$ is surely lost.;;;;;;;;;;;;;
