Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
native_assmiliation_act_desc;This act intendeds to give Natives a sense of land ownership as well as integrate an agricultural lifestyle with the tribes, much like that of the Americans and Europeans. Under it, tribal lands will no longer be under the control of tribal governments; instead, the land will be under the control of individual land owners.;;;;;;;;;;;;
for_god_and_people_title;For God and People;;;;;;;;;;;;;
for_god_and_people_desc;The French should must be kicked out of this continent. This is OUR land now, not theirs. Their pathetic ways of imperialism and oppressions have no way to take a hold in our lands of freedom and prosperity! It is our duty to free any of their holding on the American shores, for God and People, liberty will reign!;;;;;;;;;;;;;
french_scholarship_title;Reform our scholarship;;;;;;;;;;;;;
french_scholarship_desc;If we are to be a society filled with intellectuals we should reform our scholarship preferably based on the french model. We may finally bring the ideas of enlightenment to our shoers.;;;;;;;;;;;;;
reform_admin_title;Reform Our administration;;;;;;;;;;;;;
reform_admin_desc; ;;;;;;;;;;;;;
reform_army_title;Reform Our army;;;;;;;;;;;;;
reform_army_desc; ;;;;;;;;;;;;;
reform_industry_title;Reform Our Industry;;;;;;;;;;;;;
reform_industry_desc; ;;;;;;;;;;;;;
embrace_western_cultural_ideas_title;Embrace the Western Cultural Ideas;;;;;;;;;;;;;
embrace_western_cultural_ideas_desc; ;;;;;;;;;;;;;
civilize_title;Civilize;;;;;;;;;;;;;
civilize_desc; ;;;;;;;;;;;;;
enact_the_table_of_ranks_title;Create the Table of Ranks;;;;;;;;;;;;;
enact_the_table_of_ranks_desc;The Table of Ranks re-organised the foundations of feudal Russian nobility (mestnichestvo) by recognising service in the military, in the civil service, and at the imperial court as the basis of an aristocrat's standing in society. The table divided ranks in 14 grades, with all nobles regardless of birth or wealth (at least in theory) beginning at the bottom of the table and rising through their service (sluzhba) to the Tsar. While all grades were open by merit, promotion required qualification for the next rank, and grades 1 through 5 required the personal approval of the Tsar himself. Despite initial resistance from noblemen, many of whom were still illiterate in the 18th century and who shunned the paper-pushing life of the civil servant, the eventual effect of the Table of Ranks was to create an educated class of noble bureaucrats.;;;;;;;;;;;;;
integrate_kalmyk_title;Integrate kalmyk;;;;;;;;;;;;;
integrate_kalmyk_desc;Kalmyk has been our puppet state for quite a while. There is no need for their autonomy now. Integrating them will bring us a bit of prestige too.;;;;;;;;;;;;;
enact_nakaz_title;The Nakaz of Cathrine the Great;;;;;;;;;;;;;
enact_nakaz_desc;Nakaz, or Instruction, of Catherine the Great was a statement of legal principles written by Catherine II of Russia, and permeated with the ideas of the French Enlightenment. It was compiled as a guide for the All-Russian Legislative Commission convened in 1767 for the purpose of replacing the mid-17th-century Muscovite code of laws with a modern law code. Catherine believed that to strengthen law and institutions was above all else to strengthen the monarchy.;;;;;;;;;;;;;
claim_ruthenia_title;Claim Ruthenian lands;;;;;;;;;;;;;
claim_ruthenia_desc;With the Commonwealth being ultimately defeated, we can claim ourselves as protector of all slaves residing in the former territory of the Grand duchy of Lithuania;;;;;;;;;;;;;
riksdaler_reform_title;Adopt The Riksdaler;;;;;;;;;;;;;
riksdaler_reform_desc;The Riksdaler was the name of a Swedish coin first minted in 1604. Between 1777 and 1873, it was the currency of Sweden. In 1776, a new currency system was announced, which came into use at the beginning of 1777. This new currency was based on the riksdaler subdivided into 48 skilling (worth two old öre, sometimes spelled schilling with the plural schillingar), with each skilling further subdivided into 12 rundstycken. Pre-existing copper coins were halved in value and only the most recent silver coins retained their face values.;;;;;;;;;;;;;
gustav_iii_reforms_title;Gustav III's Coup d'état;;;;;;;;;;;;;
gustav_iii_reforms_desc;The Riksdag of 1786 marks a turning-point in Gustav's history. Henceforth he showed a growing determination to rule without a parliament, a cautious and gradual passage from semi-constitutionalism to semi-absolutism. At the same time, his foreign policy became more adventurous. At first he sought to gain Russian support to acquire Norway from Denmark. When Catherine the Great refused to abandon her ally Denmark, Gustav declared war on Russia in June 1788, while it was deeply engaged in a war with the Ottoman Empire to the south. In embarking on a war of aggression without the consent of the estates, Gustav violated his own constitution of 1772, which led to a serious mutiny, the Anjala Conspiracy, among his aristocratic officers in Finland. Denmark declared war in support of its Russian ally, but was soon neutralized through British and Prussian diplomacy.;;;;;;;;;;;;;
dominus_mari_baltici_title;Dominum Mari Baltici;;;;;;;;;;;;;
dominus_mari_baltici_desc;The establishment of a dominium maris baltici ("Baltic Sea dominion") was one of the primary political aims of the Danish and Swedish kingdoms in the late medieval and early modern eras. Throughout the Northern Wars the Danish and Swedish navies played a secondary role, as the dominium was contested through control of key coasts by land warfare.;;;;;;;;;;;;;
