Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
agricultural_revolution_desc;The British Agricultural Revolution, or Second Agricultural Revolution, was the unprecedented increase in agricultural production in Britain due to increases in labour and land productivity between the mid-17th and late 19th centuries. Agricultural output grew faster than the population over the century to 1770, and thereafter productivity remained among the highest in the world. This increase in the food supply contributed to the rapid growth of population in England and Wales, from 5.5 million in 1700 to over 9 million by 1801, though domestic production gave way increasingly to food imports in the nineteenth century as the population more than tripled to over 35 million.;;;;;;;;;;;;;
begin_encolsure_title;Complete the process of Enclosure;;;;;;;;;;;;;
begin_encolsure_desc;In Europe, agriculture was feudal from the Middle Ages. In the traditional open field system, many subsistence farmers cropped strips of land in large fields held in common and divided the produce. They typically worked under the auspices of the aristocracy or the Catholic Church, who owned much of the land. As early as the 12th century, some fields in England tilled under the open field system were enclosed into individually owned fields. The Black Death from 1348 onward accelerated the break-up of the feudal system in England. Many farms were bought by yeomen who enclosed their property and improved their use of the land. More secure control of the land allowed the owners to make innovations that improved their yields. Other husbandmen rented property they "share cropped" with the land owners. Many of these enclosures were accomplished by acts of Parliament in the 16th and 17th centuries, and we can clearly see the benefits of it today. Let us finish the process once and for all and walk into a new age;;;;;;;;;;;;;
duke_of_york_reforms_title;Reforms of Duke of York;;;;;;;;;;;;;
duke_of_york_reforms_desc;Durnig his time in office, Frederick as Commander-in-Chief of the British army carried through a massive programme of reform. He was the person most responsible for the reforms that created the force which served in the Peninsular War. He was also in charge of the preparations against Napoleon's planned invasion of the United Kingdom in 1803. In the opinion of Sir John Fortescue, Frederick did "more for the army than any one man has done for it in the whole of its history". In 1801 Frederick actively supported the foundation of the Royal Military College, Sandhurst, which promoted the professional, merit-based training of future commissioned officers.;;;;;;;;;;;;;
army_reform_title;Reform the Army;;;;;;;;;;;;;
army_reform_desc;It has become apperent that our army is far behind the standards of other nations. If we wish to dominate land as much as seas, we're ought to enact reforms, following either a french or prussian training;;;;;;;;;;;;;
press_the_claim_on_french_throne_title;Press our claim on the French Throne;;;;;;;;;;;;;
press_the_claim_on_french_throne_desc;For years diffrent monarchs of England have included in their titles a claim to the French throne, although in past centuries many would doubt that we could ever hope to dominate the French, now with Paris under our occupation we can remind them, that the 100 years war is still ongoing and that their rightfull King is in London, not Paris!;;;;;;;;;;;;;
unite_french_and_english_crowns_title;Unite The French and English Crowns!;;;;;;;;;;;;;
unite_french_and_english_crowns_desc;We have successfully brought the French on their knees! It is high time we remind the world of who is the dominant power among the Great countries of the world!;;;;;;;;;;;;;
begin_agricilture_reforms_title;Begin the Agriculture Reforms!;;;;;;;;;;;;;
begin_agricilture_reforms_desc;During the time of Gustaf Vasa in the 16th century, who took a personal interest in the improvement of the royal properties, a period of agricultural flourishing started, and Sweden was regularly a cereal-exporting country. This lasted until the wars of Charles XII in the early 18th century, which took a heavy toll on the countryside population and meant that the cereal-producing Baltic provinces were lost. By the mid-18th century land reforms were initiated (storskiftet) which meant that scattered land plots around villages were progressively redistributed into coherent holdings, which gave the possibility for more rational farming. Swedish scientists also gave attention to the improvement of agriculture, with botanist Carl Linnaeus and agricultural chemist Johan Gottschalk Wallerius as the foremost representatives. However, the mercantilist views of the era guided most governmental activities.;;;;;;;;;;;;;
commodity_act_title;Impose the Commodity Act;;;;;;;;;;;;;
commodity_act_desc;Like other European states the during the early 18th century, Sweden followed a mercantilist trade policy. This dictated that economic success of a nation was derived from strong state control over the economy, having more exports than imports, and striving for self-sufficiency. In the Swedish Empire, foreign trade was prohibited in all inland towns. Goods had to be first sold to “staple towns” before they could be traded internationally. In Sweden there were over 20 such towns, the most active being Stockholm and Gothenburg, while in Finland only Helsinki, Turku, and Hamina had the same rights.;;;;;;;;;;;;;
renovate_the_baltic_title;Renovate The Baltic Ports;;;;;;;;;;;;;
renovate_the_baltic_desc; Our country's agriculture is booming! With everyday our economy is getting stronger, yet much of our new inventions or acts do not apply to our western baltic territorys. We are ought to extend our revelations there!;;;;;;;;;;;;;
expand_livonia_title;Expand Our Livonia territories;;;;;;;;;;;;;
expand_livonia_desc;Conquest is no foreign idea to the Swedish Empire and the rich port lands of the Commonwealth are just waiting for our soldiers to secure them for our realm.;;;;;;;;;;;;;
conquer_danzig_title;Conquest of Gdansk;;;;;;;;;;;;;
conquer_danzig_desc;Although we hold dominion over most important ports in the baltic sea, there still is one pearl yet to fall into our grasp: the rich port of Gdansk is still within the grasp of filthy Poles! This cannot be! Our domination over the Baltic sea cannot be threatened in any way and all the lucrative trade routes will lead through our land, and our land only!;;;;;;;;;;;;;
claim_trongheim_title;Claim Trongheim;;;;;;;;;;;;;
claim_trongheim_desc;Once part of our realm, Trongheim and it's surronding lands will soon join our mighty kingdom, with the Danish busy with their petty squabbles and our army being stronger then ever, the time has come to to show who is the true Dominant Scandinavian power once again!;;;;;;;;;;;;;
moose_cavalry_title;Introduce the Moose Cavalary;;;;;;;;;;;;;
moose_cavalry_desc;The moose had been used in Sweden to draw the sleighs of the Royal couriers since at least the reign of Charles IX. They proved effective in this role, able to travel around 230 miles (370 km) in a day. Some sources state that as a development of this role Charles XI (1660–1697) trialled the use of moose cavalry. The intention was apparently to replace the horses of one of his cavalry regiments with moose, to avoid the need to import horses as was the contemporary practice. It is said to have been thought that the animals would cause fear in the horses of enemy cavalry, allowing formations to be broken without the need for artillery or musketry. The idea is ought presented to the Royal Swedish Academy of Sciences!;;;;;;;;;;;;;
colonize_aust_title;Colonize Australia;;;;;;;;;;;;;
colonize_aust_desc;The Lands of Australia had long been known to most prominant politicians in Stockholm. More importantly they are very well known to our great king Gustav, whose intrest in the establishment of an official swedish colony has been growin recently, especially after our latest expedition. Perhaps some funds should be directed to such an endevour?;;;;;;;;;;;;;
education_reform_title;Reform Our Education System;;;;;;;;;;;;;
education_reform_desc;The so called "Enlightened" movement across europe has been boasting about the importance of proper education for ages, and perhaps they have a point after all! Reforming our schools will provide more skillfull advisors and statemans to serve our wonderfull king!;;;;;;;;;;;;;
struensee_reforms_title;Struensee Reforms;;;;;;;;;;;;;
struensee_reforms_desc;At first, Struensee kept a low profile as he began to control the political machine. However, in December he grew impatient, and on the 10th of that month he abolished the council of state. A week later he appointed himself maître des requetes. It became his official duty to present reports from the various departments of state to the king. Because King Christian was scarcely responsible for his actions, Struensee dictated whatever answers he pleased. Next, he dismissed all department heads, and abolished the Norwegian viceroyship. Henceforth the cabinet, with himself as its motive power, became the one supreme authority in the state. Struensee held absolute sway for almost thirteen months, between 18 December 1770 and 16 January 1772. During this time he issued no fewer than 1069 cabinet orders, or more than three a day.;;;;;;;;;;;;;
danish_gp_title;Our Lands Restored!;;;;;;;;;;;;;
danish_gp_desc;Our rightfull lands have finally been returned to our realm! It is time to begin sifting the domnation over Scandinavia from Stockholm to Copenhagen!;;;;;;;;;;;;;
claim_estonia_and_livonia_title;Reconquer Estonia and Livonia;;;;;;;;;;;;;
claim_estonia_and_livonia_desc;Once part of Denmark, the lands of Estonia had been lost for centuries now, and until now there was no way for us to properly reconquer them. Yet as the balance of power changes, we have found ourselves once again at the peak of our military power, so why not use our glory, and bring back the danish rule over to he far easter coasts of the baltic?;;;;;;;;;;;;;
claim_pomerania_den_title;Claim Pomerania;;;;;;;;;;;;;
claim_pomerania_den_desc;As a newly established power in norther Europe, dominating the Baltic sea is always a priority for us. The rich trade posts in the region of Pomerania seem like the perfect place to spread our influence to.;;;;;;;;;;;;;
end_dnn_title;End the Danish-Norwegian union;;;;;;;;;;;;;
end_dnn_desc;We have lost our Norwegian lands, the union between our states is not necessery now.;;;;;;;;;;;;;
reestablish_dnn_title;Restore the Danish-Norwegian Union;;;;;;;;;;;;;
reestablish_dnn_desc;We have reconquered the norwegian lands! The time has come to restore Norway to it's rightfull status in our state.;;;;;;;;;;;;;
prussian_saxony_title;Dominate Saxony;;;;;;;;;;;;;
prussian_saxony_desc;Saxony has always aligned itself with the austrian emperors, always opposing the will of our realm. The time has come to show them who are they is the true dominant power in the Holy Roman Empire!;;;;;;;;;;;;;
begin_retablissement_title;Begin retablissement;;;;;;;;;;;;;
begin_retablissement_desc;Retablissement was a period of recovery after the 7 years war. It involved heavy investment in prussian agriculture, as well as rebuilding and modernizing most of the states infrastructure. The period transformed prussia into one of the most prosperous nations in eastern germany and provided an economic base for future prussian campaigns in the region;;;;;;;;;;;;;
silesia_heartland_title;Silesian Economic Heartland;;;;;;;;;;;;;
silesia_heartland_desc;Silesia has always been prominant in verious resources and now it is richer then ever been. A few policies of ours has kept the area from achieving it's peak however. The time has come to show our neighbours how rich our realm really is!;;;;;;;;;;;;;
renovate_berlin_title;Renovate Berlin;;;;;;;;;;;;;
renovate_berlin_desc;We have come a long way since the times when Berlin has been threatened by a major seige or war. Yet the city still remains grey, devoid of grand places or statues. Yet the so-called classic style has become prevelent in most of the great cities of Europes. Perhaps we ass well should renovate the city, so dear to our hearts, to make it more outstanding and grandious the ever before;!;;;;;;;;;;;;
expand_rhineland_title;Expand our territories in the Rhineland;;;;;;;;;;;;;
expand_rhineland_desc;Our current lands in the Rhineland are disjointed and hard to control. We have a solid claim to the region and if we want to hold on to our possesions there, we are ought to strike first and consolidate the lands around it;;;;;;;;;;;;;
form_brandenburg_title;Form Brandenburg;;;;;;;;;;;;;
form_brandenburg_desc;We have lost our Prussian lands, there is no point in claiming the title of King in Prussia anymore;;;;;;;;;;;;;
form_prussia_title;Form Prussia;;;;;;;;;;;;;
form_prussia_desc;There is only one king in the Empire, the king of Bohemia. At the same time our lands in Prussia are not a historic part of the Empire, let us declare ourselves King in Prussia to reflect our grander status than the other electors.;;;;;;;;;;;;;
korean_border_title;1717 Qing-Joseon border treaty;;;;;;;;;;;;;
korean_border_desc;After years of useless bickering and disputes, the matter of the Sino-Korean border is to be decided from the highest pedestals of authority in both nations. The Kangxi Emperor and the Joseon of Korea have both sent their diplomats and agreed to bring an end to this border conflict once and for all. The Qing delegation is led by Mukedeng, and the Joseon delegation is led by Pak Kwon. Befre the meet, the two have held a joint commission to survey and demarcate the boundaries between the two states. After extensive geographic surveys and travels up and down the rivers Yalu and Tyumen, the delegates have finally assembled the information and the meeting has begun. The Koreans claim that the territories held by the 7th century Gorguryeo dynasty north of the river are true and that those boundaries should be restored. However giving in to their demands would be seen as a sign of weakness which might harm us in future diplomacy. Our own claims extend a little south of the river in accordance with the territories claimed by the Manchu Jaegaseung monks as their homeland. But trying to enforce these claims might antagonize the Koreans and may lead to needless violence. Instead, diplomats from both sides also propose a simple third solution. To mark the boundary on the river instead. A simple river dividing two great dynastic empires!;;;;;;;;;;;;;
reclaim_district_of_river_ayaguz_title;Reclaim the District of the river Ayaguz;;;;;;;;;;;;;
reclaim_district_of_river_ayaguz_desc;The District of the river Ayaguz was stolen from us by the Dzungarian Oirat Mongols. It is vital that we control the Dzungarian Gate and retake our lands. If we can reclaim this we will be able to reassert out claims on all of northern Dzungaria and western Mongolia.;;;;;;;;;;;;;
reclaim_eastern_tribal_areas_title;Reclaim the eastern tribal Kazakh regions;;;;;;;;;;;;;
reclaim_eastern_tribal_areas_desc;The Dzungars are occupying land inhabited by out people. We must reclaim these regions as ours from the Mongol scum.;;;;;;;;;;;;;
qinghai_uprising_title;Qinghai Uprising!;;;;;;;;;;;;;
qinghai_uprising_desc;The Qinghai Khanate has long been forced to be loyal to the Manchus, who have not had our interests in mind. We must seperate and aling ourselves with the Dzungars for self survival;;;;;;;;;;;;;
reorganize_dzungaria_title;Reorganize Dzungarian Lands.;;;;;;;;;;;;;
reorganize_dzungaria_desc;Now that the Dzungarians are defeated we must manage the newly gained gained land efficiently. Providing the formerly opressed Uighurs with control over the land will make them loyal to us.;;;;;;;;;;;;;
victory_of_oirat_title;Dzungar Victory over the Qing;;;;;;;;;;;;;
victory_of_oirat_desc;Now that we have fully defeated the Qing and cemented out position as the legitimate power in the region we will enforce the terms of our peace treaty. We will recieve all of mongolia and more!;;;;;;;;;;;;;
exile_amursana_title;Exile Amursana;;;;;;;;;;;;;
exile_amursana_desc;Amursana is a pretender to the throne, we must exile him out of our land. The Qing may recognize him;;;;;;;;;;;;;
begin_great_partition_title;The Great Partition;;;;;;;;;;;;;
begin_great_partition_desc;was an agricultural land reform in Swedish Empire. It was a reform supported by the government with the purpose of shifting the land of the village communities, from the Solskifte, where every farmer owned several pieces of land split about the village, to a new system, were every farmer owned a connected piece of farmland. The purpose was to increase profit. This was the greatest land reform in Swedish history.;;;;;;;;;;;;;
the_future_of_venice_title;The Future of Venice;;;;;;;;;;;;;
the_future_of_venice_desc;The people of Venice are quaking with revanchism, they have realized just how far Venice has fallen from its former glory. They demand wind at our back, and to them we answer: Our sails will billow! Now just to choose a direction.;;;;;;;;;;;;;
unto_emilia-romagna_title;Unto Emilia Romagna;;;;;;;;;;;;;
unto_emilia-romagna_desc;The lands to the south west of us are the logical next ground for our borders to surge through. Our claim shall be laid, and our potential launched.;;;;;;;;;;;;;
demand_milan_title;Demand Milan's Sovereignty;;;;;;;;;;;;;
demand_milan_desc;For far too long, the people of Milan have been manhandled by foreign crowns. It is time to let the Milanese be ruled by fellow Italians once more. We shall issue a diplomatic referendum to the government of their oppressors, and they shall accept the proposal, or taste Venetian silver.;;;;;;;;;;;;;
crush_the_pest_title;Crush The Pest;;;;;;;;;;;;;
crush_the_pest_desc; Ever since the dark ages, the Genoese have been a thorn in our back, again and again we have tried to subdue them, but alas, they still persist to steal our trade. Now we finally stand at their border, looming over them, ready to drop our boot on their fickle little republic. Never again.;;;;;;;;;;;;;
adriatic_dominion_title;Reclaim Adriatic Holdings;;;;;;;;;;;;;
adriatic_dominion_desc;Our dominance over the Adriatic has been in a constant state of decline for decades, it is the first sea we must reclaim if we are to conquer the waves of the mediterranean. It is time to pick up that which we have dropped.;;;;;;;;;;;;;
tighten_adriatic_hold_title;Tighten Adriatic Grip;;;;;;;;;;;;;
tighten_adriatic_hold_desc;Our armadas may have taken back our lost holdings, but we will not stop there, oh heavens no. We are not even near the dominance required to be able to call the Adriatic our own.;;;;;;;;;;;;;
expand_west_title;Expand Westwards;;;;;;;;;;;;;
expand_west_desc;It is time to venture out from the safety of the Adriatic, we are to venture out in the search of new coasts to plant the lion of Venice on. We are the Serene Republic of Venice, eternal trading monopolizer of the Mediterranean, and we don’t even own shores in the west! They are ours to claim.;;;;;;;;;;;;;
demand_greek_lands_title;Demand Greek Shores;;;;;;;;;;;;;
demand_greek_lands_desc;The barbaric Turks have stolen rightful Venetian land in the Aegean, they are to return it. But not just that which we have lost, we will further demand more Greek land into our fold, they will feel the consequences of their recklessness. This debt will be repaid, if not peacefully, then by cannon fire and the ringing of steel!;;;;;;;;;;;;;
realize_majapahit_title;Realize Majapahit;;;;;;;;;;;;;
realize_majapahit_desc;It's the Mahapajit? Majahapit? Mapajahit? Mahapajit? Mapajahit? Ma-ja-pa-hit..? We have finally unified the divided Malayan states once more, and realized the tangibility of the legacy of the medieval Majapahit Empire. Now just to make it official.;;;;;;;;;;;;;
claim_south_borneo_title;Claim South Borneo;;;;;;;;;;;;;
claim_south_borneo_desc;We have finally realized the glory of our past, and it is now time to take after the frontiers of our forefathers. Where better to start than some of the most virgin land on earth? Borneo.;;;;;;;;;;;;;
combat_piracy_1_title;Crack Down on Piracy;;;;;;;;;;;;;
combat_piracy_1_desc;For decades, pirates have raided our coasts, plundered our merchants, slaughtered our people, and harassed the navy. The golden age of piracy has only made this pandemic far worse, it has proved to be a real burden on our nation and her people. It is time to begin combating these insidious outlaws, and our nation must begin campaigns to rid our seas of the vermin.;;;;;;;;;;;;;
combat_piracy_2_title;Escalate The War on Piracy;;;;;;;;;;;;;
combat_piracy_2_desc;While the worst of the scum have been eliminated, and our waters are generally safer, our battle against piracy is not over. Pirates continue to roam our waters, and our trade routes continue to be threatened. Every pirate a noose around his neck!;;;;;;;;;;;;;
combat_piracy_3_title;Finally_End_Piracy;;;;;;;;;;;;;
combat_piracy_3_desc;Our oceans are almost entirely free from piracy, our measures have proved effective. Only a few disorganized vagabonds sail our waters will devilish intent, and even they are finding it hard to survive, as the golden age of piracy has come to an end. Let us put them down, and forever restrict piracy in our waters to the history books.;;;;;;;;;;;;;
construct_the_palace_convent_title;Construct the Palace Convent;;;;;;;;;;;;;
construct_the_palace_convent_desc;The palatial complex of Mafra, built in 1717, also served as a franciscan friary and can be seen as a symbol of the great sumptuous buildings engineered by portuguese kings since the flow of gold reached Lisbon from Brazil.;;;;;;;;;;;;;
create_monopoly_companies_of_commerce_title;Create Monopoly Companies of Commerce;;;;;;;;;;;;;
create_monopoly_companies_of_commerce_desc;In an effort to revitalize farming and commerce in northern Brazil, Portugal would be inspired by the french and dutch models in creating monopolist companies with the mandate of maintaining trade routes and expanding the sale of slaves.;;;;;;;;;;;;;
expulsion_of_the_jesuits_title;Expulsion of the Jesuits;;;;;;;;;;;;;
expulsion_of_the_jesuits_desc;for centuries, the Company of Jesus had been central to the colonization of Brazil in its role of building native settlements and spreading christianity among the tribes. They also became a major pillar of support in Portugal itself, as the ruling house of Braganza faced terrible opposition from a Spain-aligned Papacy since the Restoration War. As such the Order had become the single greatest landowning group across the colonies. Opposition to Jesuit power came in many ways, from landlords who wished to enslave their native charges to, eventually, the economic interests of the State.;;;;;;;;;;;;;
pombaline_economic_reforms_title;Pombaline Economic Reforms;;;;;;;;;;;;;
pombaline_economic_reforms_desc;The Pombaline Reforms were a series of reforms intended to make Portugal an economically self-sufficient and commercially strong nation, by means of expanding Brazilian territory, streamlining the administration of colonial Brazil, and fiscal and economic reforms both in the colony and in Portugal.;;;;;;;;;;;;;
mazepa_culture_title;Mazepa cultural projects;;;;;;;;;;;;;
mazepa_culture_desc;Mazepa supported Ukrainian scholarship (history in particular) and education (the transformation of the Kyivan Mohyla College into the Kyivan Mohyla Academy, the establishment of Chernihiv College). Under his hetmancy literature flourished (see Dymytrii Tuptalo, Stefan Yavorsky, Ioan Maksymovych, Teofan Prokopovych, and Yoasaf Krokovsky). Mazepa himself wrote some verse. He was a generous patron of painting and architecture, who funded many churches built in the Cossack baroque style in Kyiv, Chernihiv, Pereiaslav, Baturyn, Pryluky, and other towns. Mazepa was also a patron of the Orthodox church outside Ukraine. He funded the publication of the New Testament in Arabic in Aleppo in 1708, and he donated an Easter shroud and a pure gold chalice for the Tomb of the Lord in Jerusalem.;;;;;;;;;;;;;
manifesto_on_caucasus_title;Manifest to the people of Caucasus and Persia;;;;;;;;;;;;;
manifesto_on_caucasus_desc;On July 15 (26), 1722, Peter issued a "Manifesto to the Peoples of the Caucasus and Persia", in which he stated that "the Shah's subjects - the Lezghin owner Daud-bek and the Kazykum owner Surkhai - rebelled against their sovereign, took the city of Shemakha by storm and committed a robbery attack on Russian merchants. In view of Daud-bek's refusal to give satisfaction, we are forced ... to lead an army against the foretold rebels and all-evil robbers.";;;;;;;;;;;;;
resolve_don_question_title;Cancel Don autonomous status;;;;;;;;;;;;;
resolve_don_question_desc;In response to the uprising, Peter tightened his grip on the Cossack states, causing some 2000 under Ignat Nekrasov to flee to the protection of the Crimean Khanate.;;;;;;;;;;;;;
settle_south_borders_title;Settle south borders;;;;;;;;;;;;;
settle_south_borders_desc;After the annexation of the Ottoman territories to Novorossiya in 1774, the Russian authorities commenced an aggressive program of colonization, encouraging large migrations from a broader spectrum of ethnic groups. Catherine the Great invited European settlers to these newly conquered lands: Romanians (from Moldavia, Wallachia and Transylvania), Bulgarians, Serbs, Greeks, Albanians, Germans, Poles, Italians, but mostly they were Russians and Ukrainians, decendants of core lands and cossacks.;;;;;;;;;;;;;
colonisation_of_altay_title;Settle the Altay;;;;;;;;;;;;;
colonisation_of_altay_desc;The settlement of the Upper Ob region and the Altai foothills by Russians began in the second half of the 17th century. The development of Altai began after the Bikatun (1709) Beloyarsk (1717) and Biysk (1718) fortresses were built to protect them from the warlike nomads of the Dzungars.;;;;;;;;;;;;;
colonisation_of_abakan_title;Settle the Khakassia;;;;;;;;;;;;;
colonisation_of_abakan_desc;The date of the official consolidation of Khakassia for the Russian Empire can be considered August 20, 1727, when a border treaty was concluded between Russia and China. All the lands on the northern side of the Sayan Mountains went to Russia, on the southern side to the Chinese Empire.;;;;;;;;;;;;;
intervine_in_don_rebellion_title;Help the Bulavin's revolt;;;;;;;;;;;;;
intervine_in_don_rebellion_desc;The idea of cossacks helping each other is still here, and we can reach it, even if we just want to make Tsar cry.;;;;;;;;;;;;;
rise_of_cossak_nation_title;Unite with Zaporozhian cossacks;;;;;;;;;;;;;
rise_of_cossak_nation_desc;The combination of three Cossack maces in one hand means only a long-awaited return to the days of Khmelnitsky, when both Cossacks and ordinary people lived in peace and prospered. Now it looks like a goal to connect more maces.;;;;;;;;;;;;;
unite_switzerland_title;Integrate the Swiss associate states;;;;;;;;;;;;;
unite_switzerland_desc;We are now in a position to fully intergrate our associate states;;;;;;;;;;;;;
form_portugal_brazil_title;Unite Portugal And Brazil;;;;;;;;;;;;;
form_portugal_brazil_desc;Now that our homeland is lost and our government officials reside in Brazil, perhaps we should unite the two entitys as a form of graditude?;;;;;;;;;;;;;
move_capital_to_brazil_title;Move Capital and Court To Brasil;;;;;;;;;;;;;
move_capital_to_brazil_desc;Our Mainland is lost... Before our invaders take a hold of our government officials we should flee to our colony the moment we get the chance!;;;;;;;;;;;;;
brazilian_natives_title;The question of Brazilian Natives;;;;;;;;;;;;;
brazilian_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
french_natives_title;The question of French Natives;;;;;;;;;;;;;
french_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
mexican_natives_title;The question of Mexican Natives;;;;;;;;;;;;;
mexican_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
american_natives_title;The question of American Natives;;;;;;;;;;;;;
american_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
canadian_natives_title;The question of Canadian Natives;;;;;;;;;;;;;
canadian_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
colombian_natives_title;The question of Columbian Natives;;;;;;;;;;;;;
colombian_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
peruvian_natives_title;The question of Peruvien Natives;;;;;;;;;;;;;
peruvian_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
platinean_natives_title;The question of Platinean Natives;;;;;;;;;;;;;
platinean_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
jesuite_natives_title;The question of Jesuite Natives;;;;;;;;;;;;;
jesuite_natives_desc;Let's settle our policy on natives in our colonies.;;;;;;;;;;;;;
lunch_puniative_expedition_title;Lunch a Puniative Expedition!;;;;;;;;;;;;;
lunch_puniative_expedition_desc;Lucnh an expedition to settle our claimed lands and expand our territory.;;;;;;;;;;;;;
end_the_admirality_title;End the Admirality;;;;;;;;;;;;;
end_the_admirality_desc;Our political situation requiers more funds sent to our standing army. By disabling the admirality, we can gain those funds and invest in the quality of our soldiers;;;;;;;;;;;;;
unite_the_netherlands_title;Unite the Lowlands;;;;;;;;;;;;;
unite_the_netherlands_desc;Long have the lowlands been fractured and owned by foregin powers, but not anymore! We have maneged to drive off any invaders that would dare to step on our lands and now we can finally claim the whole region for ourselves!;;;;;;;;;;;;;
claim_artois_net_title;Claim Artois;;;;;;;;;;;;;
claim_artois_net_desc;Now that we have secured the netherlands, we should lay claim to the picardy area, that was unjustly teaken away from us by the Sun King?;;;;;;;;;;;;;
dutch_banks_title;The Dutch Banks;;;;;;;;;;;;;
dutch_banks_desc;The rapid economic development of the country after the Dutch Revolt in the years 1585–1620 accompanied by an equally rapid accumulation of a large fund of savings, created the need to invest those savings profitably. The Dutch financial sector, both in its public and private components, came to provide a wide range of modern investment products beside the possibility of (re-)investment in trade and industry, and in infrastructure projects. The Netherlands came to dominate the international capital market up to the crises of the end of the 18th century that caused the demise of the Dutch Republic.;;;;;;;;;;;;;
embrace_a_heraditary_monarch_system_title;Embrace A Heraditary Monarch System;;;;;;;;;;;;;
embrace_a_heraditary_monarch_system_desc;With the orangist securing the office of stadtholder and our people calling for him to take the crown and proclaim the Kingdom of the Netherlands!;;;;;;;;;;;;;
disband_patriots_title;Disband the Patriots Party;;;;;;;;;;;;;
disband_patriots_desc;The Patriots have often been cousing trouble for our state. Let is disband their party and restrain all of it's members to prevent them from cousing an more unrest.;;;;;;;;;;;;;
reform_outdoor_relief_title;Reform Outdoor Relief;;;;;;;;;;;;;
reform_outdoor_relief_desc;Our citizens are starving, the pooerst of people of this nation cannot go on like this any longer, let us establish a social policy that may help them.;;;;;;;;;;;;;
carabbean_conquest_title;Conquest Of the Carabbean;;;;;;;;;;;;;
carabbean_conquest_desc;Our nation is hungary to expand it's borders. With our conquest of Cuba we can finally claim the whole Carabbean for oureselves and secure all the luxurious trade routes that go to Europe along with it.;;;;;;;;;;;;;
integrate_uca_title;Integrate the UCA;;;;;;;;;;;;;
integrate_uca_desc;With the Rebels defeated we can start properly integrating the lands of central america into our nation.;;;;;;;;;;;;;
claim_panama_title;Claim Panama;;;;;;;;;;;;;
claim_panama_desc;Now that we have integrated the central american people, we can lay claim on further territory that may be beneficial to our nation.;;;;;;;;;;;;;
become_pru_bol_title;Become Peru;;;;;;;;;;;;;
become_columbia_title;Become Columbia;;;;;;;;;;;;;
become_columbia_desc;We have lost vast amounts of our lands, we're not fit to call ourselves grand anymore.;;;;;;;;;;;;;
create_italy_title;Create Italy;;;;;;;;;;;;;
create_italy_desc;A unified Italian peoples will provide a stronger ally for our nation.;;;;;;;;;;;;;
create_rhenish_confederation_title;Create Rhenish Confederation;;;;;;;;;;;;;
create_rhenish_confederation_desc;A unified German peoples will provide a stronger ally for our nation.;;;;;;;;;;;;;
create_poland_title;Create Poland;;;;;;;;;;;;;
create_poland_desc;A puppet polish government will provide a stronger ally for our nation.;;;;;;;;;;;;;
create_poland_rus_title;Create Congress Poland;;;;;;;;;;;;;
create_poland_rus_desc;A puppet polish government will provide a stronger ally for our nation.;;;;;;;;;;;;;
seize_church_propety_title;Seize Church Propety;;;;;;;;;;;;;
seize_church_propety_desc;Our nation is in dire state and requiers money to keep it alive. Since the Church has no Influence in our Court we can easly do it without major repercussions.;;;;;;;;;;;;;
establish_proffesional_officer_core_title;Establish a Professional General Staff;;;;;;;;;;;;;
establish_proffesional_officer_core_desc;The matter of nepotism has always plauged our nation, especially in the ranks of our military, but no more!, From now on military offices will be handed out to those who show necessery skills for it.;;;;;;;;;;;;;
adopt_proper_administration_title;Adopt proper administration;;;;;;;;;;;;;
adopt_proper_administration_desc;For centuries our nation was divied and ruled by fuedal lords, but now that their influence is almost snuffed out we can establish proper administrative bodies.;;;;;;;;;;;;;
restablish_aristocratic_titles_title;Reestablish Noble Titles;;;;;;;;;;;;;
restablish_aristocratic_titles_desc;Our system simply cannot exist intact without the nobility, the aristocracy who can guide us towards a greater good. We should reestablish noble titles in our republic.;;;;;;;;;;;;;
seize_trade_rights_title;Seize Trade Rights;;;;;;;;;;;;;
seize_trade_rights_desc;With an absolute power we can make a decree that would give us a monopoly over certain parts of the economy, as well as monopoly on trade over some goods.;;;;;;;;;;;;;
deify_ruler_title;Deify Our Ruler;;;;;;;;;;;;;
deify_ruler_desc;With our faith being greater and ever, and our Ruler's piety unquestionable, we could raise his status to a saint, which would bring us a great amount of prestige.;;;;;;;;;;;;;
open_aoe_options_title;Open AoE Options Tab;;;;;;;;;;;;;
open_aoe_options_desc;Open AoE options tab.;;;;;;;;;;;;;
close_aoe_options_title;Close AoE Options Tab;;;;;;;;;;;;;
close_aoe_options_desc;Close AoE Options Tab;;;;;;;;;;;;;
opt_disable_succession_wars_title;Option: Disable Succession Wars;;;;;;;;;;;;;
